school,size,sector,pracad,disclim,himinty,meanses,pupil,minority,sex,ses,mathach
s7345,978,Public,0.64,0.336,1,0.039,p5447,No,Male,-0.898,8.231
s7345,978,Public,0.64,0.336,1,0.039,p5448,No,Female,0.422,18.441
s7345,978,Public,0.64,0.336,1,0.039,p5449,No,Male,1.082,20.589
s7345,978,Public,0.64,0.336,1,0.039,p5450,No,Female,-0.348,10.969
s7345,978,Public,0.64,0.336,1,0.039,p5451,No,Male,-0.288,12.16
s7345,978,Public,0.64,0.336,1,0.039,p5452,No,Female,-0.808,9.696
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5453,No,Female,0.372,13.88
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5454,No,Female,-0.808,20.556
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5455,No,Female,-0.468,14.665
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5456,No,Female,0.322,5.486
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5457,No,Female,0.622,3.762
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5458,No,Female,0.022,13.928
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5459,No,Female,-0.688,17.348
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5460,No,Female,-0.988,14.867
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5461,No,Female,0.312,3.554
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5462,No,Female,-0.228,2.347
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5463,No,Female,0.472,16.485
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5464,No,Female,-1.268,5.058
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5465,No,Female,-0.038,19.836
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5466,No,Female,0.022,11.211
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5467,No,Female,-0.178,20.325
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5468,No,Female,0.352,21.139
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5469,No,Female,-0.168,22.678
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5470,No,Female,-0.688,10.454
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5471,No,Female,0.032,13.131
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5472,No,Female,-0.568,16.28
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5473,No,Female,0.202,7.12
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5474,No,Female,-0.208,8.839
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5475,No,Female,0.182,20.964
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5476,No,Female,0.202,22.854
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5477,No,Female,-0.378,10.174
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5478,No,Female,0.172,23.323
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5479,No,Female,-0.308,19.096
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5480,No,Female,-0.358,7.067
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5481,No,Female,0.622,14.833
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5482,No,Female,0.312,16.18
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5483,No,Female,-0.568,17.594
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5484,No,Female,0.442,14.201
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5485,Yes,Female,0.052,20.29
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5486,No,Female,-0.458,17.276
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5487,No,Female,-0.018,19.275
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5488,No,Female,0.082,10.848
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5489,No,Female,-0.238,6.015
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5490,No,Female,-0.778,11.335
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5491,No,Female,-0.228,6.571
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5492,No,Female,0.022,20.828
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5493,No,Female,-0.998,17.231
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5494,No,Female,0.962,15.407
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5495,No,Female,1.002,13.238
s7364,1500,Catholic,0.35,-1.523,0,-0.083,p5496,No,Female,-0.088,16.025
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5497,No,Male,0.012,12.162
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5498,No,Female,-0.588,11.307
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5499,No,Male,1.152,11.552
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5500,No,Male,0.672,22.526
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5501,No,Female,0.342,12.707
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5502,No,Male,0.152,22.138
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5503,No,Male,0.442,14.077
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5504,No,Female,0.102,7.494
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5505,No,Female,0.762,6.027
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5506,No,Male,-0.868,3.5
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5507,No,Female,-0.938,14.842
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5508,No,Female,-0.738,16.442
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5509,No,Female,-0.038,17.768
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5510,No,Male,0.392,4.995
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5511,No,Female,0.062,22.579
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5512,No,Male,0.242,13.082
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5513,No,Male,0.902,17.989
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5514,No,Male,0.242,7.741
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5515,No,Male,1.392,22.851
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5516,No,Male,0.702,22.055
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5517,No,Female,0.352,20.691
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5518,No,Male,1.512,14.823
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5519,No,Female,-0.978,21.445
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5520,No,Male,-1.228,6.225
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5521,No,Female,-0.408,17.049
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5522,No,Female,-0.138,15.203
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5523,No,Female,-0.008,19.989
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5524,No,Female,0.802,19.044
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5525,No,Male,0.422,7.703
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5526,No,Female,0.242,3.724
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5527,No,Female,-0.258,10.535
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5528,No,Male,1.132,23.81
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5529,No,Male,-1.238,5.479
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5530,No,Male,1.262,15.358
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5531,No,Female,-0.648,5.866
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5532,No,Female,0.872,13.84
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5533,No,Female,0.742,13.398
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5534,No,Female,0.332,21.319
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5535,No,Male,0.222,22.066
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5536,No,Female,0.942,19.816
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5537,No,Female,-0.018,24.479
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5538,No,Female,0.342,13.142
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5539,No,Female,0.342,12.406
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5540,No,Female,-0.008,19.964
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5541,No,Male,1.202,22.37
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5542,No,Female,0.532,14.713
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5543,No,Male,0.112,22.016
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5544,No,Female,-0.018,15.609
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5545,No,Male,-0.258,19.795
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5546,No,Female,1.182,14.077
s7635,1495,Catholic,0.48,-0.397,0,0.249,p5547,No,Male,0.652,8.554
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5548,No,Male,-0.128,19.866
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5549,No,Male,-0.318,20.078
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5550,No,Male,1.182,22.085
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5551,No,Male,0.222,20.928
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5552,No,Male,-0.278,17.163
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5553,No,Male,0.272,21.563
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5554,No,Male,0.052,20.032
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5555,No,Male,0.392,22.94
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5556,No,Male,0.682,23.686
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5557,No,Male,0.032,22.745
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5558,No,Male,0.392,20.046
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5559,No,Male,-0.008,22.909
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5560,Yes,Male,0.792,24.993
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5561,No,Male,0.752,15.264
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5562,No,Male,1.162,15.466
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5563,No,Male,0.172,16.855
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5564,No,Male,0.482,23.161
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5565,No,Male,0.432,18.718
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5566,No,Male,0.482,14.266
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5567,No,Male,0.772,16.267
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5568,No,Male,0.522,23.238
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5569,No,Male,0.062,15.781
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5570,No,Male,0.292,18.63
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5571,No,Male,0.792,19.06
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5572,No,Male,0.592,1.277
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5573,No,Male,0.902,24.993
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5574,No,Male,1.422,22.69
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5575,No,Male,0.092,21.07
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5576,No,Male,0.552,9.156
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5577,No,Male,0.612,19.004
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5578,Yes,Male,0.612,9.587
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5579,Yes,Male,-0.628,18.504
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5580,No,Male,-0.708,15.485
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5581,No,Male,-0.468,16.216
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5582,No,Male,-0.298,13.484
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5583,No,Male,-0.938,20.978
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5584,No,Male,-0.068,12.146
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5585,No,Male,0.002,18.284
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5586,No,Male,0.572,10.582
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5587,No,Male,0.132,21.517
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5588,No,Male,0.112,13.738
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5589,No,Male,0.502,20.908
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5590,No,Male,0.362,19.624
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5591,No,Male,-0.638,15.24
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5592,Yes,Male,-0.398,24.479
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5593,No,Male,-0.008,22.907
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5594,No,Male,-0.308,15.23
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5595,Yes,Male,-0.078,20.502
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5596,No,Male,0.902,18.537
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5597,No,Male,0.712,17.258
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5598,No,Male,-1.278,19.567
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5599,No,Male,-0.488,16.252
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5600,No,Male,-0.658,19.391
s7688,1410,Catholic,0.65,-0.575,0,0.192,p5601,No,Male,-0.288,20.459
s7697,1734,Public,0.2,0.279,0,0.264,p5602,No,Female,-0.408,6.779
s7697,1734,Public,0.2,0.279,0,0.264,p5603,No,Female,0.662,12.505
s7697,1734,Public,0.2,0.279,0,0.264,p5604,No,Male,0.692,19.844
s7697,1734,Public,0.2,0.279,0,0.264,p5605,No,Male,0.482,17.163
s7697,1734,Public,0.2,0.279,0,0.264,p5606,No,Female,-0.208,5.705
s7697,1734,Public,0.2,0.279,0,0.264,p5607,No,Male,0.252,22.973
s7697,1734,Public,0.2,0.279,0,0.264,p5608,No,Male,-0.718,13.179
s7697,1734,Public,0.2,0.279,0,0.264,p5609,No,Female,0.562,7.015
s7697,1734,Public,0.2,0.279,0,0.264,p5610,No,Male,0.122,14.254
s7697,1734,Public,0.2,0.279,0,0.264,p5611,No,Male,0.832,20.13
s7697,1734,Public,0.2,0.279,0,0.264,p5612,No,Male,0.002,5.148
s7697,1734,Public,0.2,0.279,0,0.264,p5613,No,Female,-0.008,11.475
s7697,1734,Public,0.2,0.279,0,0.264,p5614,No,Female,0.182,24.479
s7697,1734,Public,0.2,0.279,0,0.264,p5615,No,Female,0.742,23.398
s7697,1734,Public,0.2,0.279,0,0.264,p5616,No,Male,-0.158,10.116
s7697,1734,Public,0.2,0.279,0,0.264,p5617,No,Male,0.542,24.483
s7697,1734,Public,0.2,0.279,0,0.264,p5618,No,Male,0.502,24.993
s7697,1734,Public,0.2,0.279,0,0.264,p5619,No,Male,-0.158,20.226
s7697,1734,Public,0.2,0.279,0,0.264,p5620,No,Female,0.442,17.022
s7697,1734,Public,0.2,0.279,0,0.264,p5621,No,Male,0.822,23.464
s7697,1734,Public,0.2,0.279,0,0.264,p5622,No,Male,1.032,4.887
s7697,1734,Public,0.2,0.279,0,0.264,p5623,No,Male,0.272,21.848
s7697,1734,Public,0.2,0.279,0,0.264,p5624,No,Female,0.192,8.731
s7697,1734,Public,0.2,0.279,0,0.264,p5625,No,Male,-0.588,13.528
s7697,1734,Public,0.2,0.279,0,0.264,p5626,No,Male,0.872,11.62
s7697,1734,Public,0.2,0.279,0,0.264,p5627,No,Male,-0.228,18.395
s7697,1734,Public,0.2,0.279,0,0.264,p5628,No,Female,-1.118,6.574
s7697,1734,Public,0.2,0.279,0,0.264,p5629,No,Male,-1.078,18.805
s7697,1734,Public,0.2,0.279,0,0.264,p5630,No,Male,0.472,13.179
s7697,1734,Public,0.2,0.279,0,0.264,p5631,No,Male,0.802,23.185
s7697,1734,Public,0.2,0.279,0,0.264,p5632,No,Male,0.942,23.578
s7697,1734,Public,0.2,0.279,0,0.264,p5633,No,Female,1.512,14.416
s7734,1580,Public,0.4,2.027,1,-0.463,p5634,No,Female,-0.658,16.44
s7734,1580,Public,0.4,2.027,1,-0.463,p5635,No,Male,-1.238,4.132
s7734,1580,Public,0.4,2.027,1,-0.463,p5636,No,Female,-0.188,7.044
s7734,1580,Public,0.4,2.027,1,-0.463,p5637,No,Male,-1.278,24.041
s7734,1580,Public,0.4,2.027,1,-0.463,p5638,Yes,Female,-1.128,1.824
s7734,1580,Public,0.4,2.027,1,-0.463,p5639,Yes,Male,-1.128,5.118
s7734,1580,Public,0.4,2.027,1,-0.463,p5640,Yes,Male,-0.388,2.528
s7734,1580,Public,0.4,2.027,1,-0.463,p5641,No,Female,-0.878,5.194
s7734,1580,Public,0.4,2.027,1,-0.463,p5642,Yes,Female,-1.968,-1.225
s7734,1580,Public,0.4,2.027,1,-0.463,p5643,No,Male,1.512,13.759
s7734,1580,Public,0.4,2.027,1,-0.463,p5644,Yes,Male,-0.638,17.054
s7734,1580,Public,0.4,2.027,1,-0.463,p5645,No,Female,1.002,23.394
s7734,1580,Public,0.4,2.027,1,-0.463,p5646,No,Female,-0.068,9.782
s7734,1580,Public,0.4,2.027,1,-0.463,p5647,No,Male,0.412,17.271
s7734,1580,Public,0.4,2.027,1,-0.463,p5648,No,Female,0.602,24.479
s7734,1580,Public,0.4,2.027,1,-0.463,p5649,Yes,Female,0.202,16.148
s7734,1580,Public,0.4,2.027,1,-0.463,p5650,Yes,Female,-1.518,0.554
s7734,1580,Public,0.4,2.027,1,-0.463,p5651,Yes,Female,-1.548,-0.281
s7734,1580,Public,0.4,2.027,1,-0.463,p5652,No,Female,-0.068,6.018
s7734,1580,Public,0.4,2.027,1,-0.463,p5653,No,Male,0.192,23.062
s7734,1580,Public,0.4,2.027,1,-0.463,p5654,Yes,Male,-0.388,9.841
s7734,1580,Public,0.4,2.027,1,-0.463,p5655,No,Female,-1.168,6.135
s7890,311,Public,0.21,0.845,0,-0.517,p5656,No,Male,-0.618,17.17
s7890,311,Public,0.21,0.845,0,-0.517,p5657,No,Female,0.232,4.74
s7890,311,Public,0.21,0.845,0,-0.517,p5658,No,Female,0.032,3.377
s7890,311,Public,0.21,0.845,0,-0.517,p5659,No,Female,-0.678,22.189
s7890,311,Public,0.21,0.845,0,-0.517,p5660,No,Male,-0.168,16.495
s7890,311,Public,0.21,0.845,0,-0.517,p5661,No,Male,-0.828,15.574
s7890,311,Public,0.21,0.845,0,-0.517,p5662,No,Female,-0.528,12.044
s7890,311,Public,0.21,0.845,0,-0.517,p5663,No,Female,-1.488,3.628
s7890,311,Public,0.21,0.845,0,-0.517,p5664,No,Female,0.492,3.901
s7890,311,Public,0.21,0.845,0,-0.517,p5665,No,Male,-0.158,5.941
s7890,311,Public,0.21,0.845,0,-0.517,p5666,No,Female,-0.998,5.496
s7890,311,Public,0.21,0.845,0,-0.517,p5667,No,Male,-1.128,3.996
s7890,311,Public,0.21,0.845,0,-0.517,p5668,No,Male,0.282,4.556
s7890,311,Public,0.21,0.845,0,-0.517,p5669,No,Male,0.022,20.542
s7890,311,Public,0.21,0.845,0,-0.517,p5670,No,Female,-1.308,11.206
s7890,311,Public,0.21,0.845,0,-0.517,p5671,No,Female,-0.118,2.811
s7890,311,Public,0.21,0.845,0,-0.517,p5672,No,Female,-0.858,11.467
s7890,311,Public,0.21,0.845,0,-0.517,p5673,No,Female,-1.128,2.622
s7890,311,Public,0.21,0.845,0,-0.517,p5674,No,Male,-0.978,20.534
s7890,311,Public,0.21,0.845,0,-0.517,p5675,No,Female,-0.188,3.893
s7890,311,Public,0.21,0.845,0,-0.517,p5676,No,Female,-1.148,14.279
s7890,311,Public,0.21,0.845,0,-0.517,p5677,No,Male,-0.668,14.662
s7890,311,Public,0.21,0.845,0,-0.517,p5678,No,Male,-0.238,0.748
s7890,311,Public,0.21,0.845,0,-0.517,p5679,No,Female,-1.518,9.68
s7890,311,Public,0.21,0.845,0,-0.517,p5680,No,Male,-0.698,7.886
s7890,311,Public,0.21,0.845,0,-0.517,p5681,No,Male,-1.038,0.93
s7890,311,Public,0.21,0.845,0,-0.517,p5682,No,Male,0.002,5.211
s7890,311,Public,0.21,0.845,0,-0.517,p5683,No,Female,-0.198,11.992
s7890,311,Public,0.21,0.845,0,-0.517,p5684,No,Female,-1.428,3.371
s7890,311,Public,0.21,0.845,0,-0.517,p5685,No,Male,-0.338,16.809
s7890,311,Public,0.21,0.845,0,-0.517,p5686,No,Male,-0.938,3.478
s7890,311,Public,0.21,0.845,0,-0.517,p5687,No,Female,-0.148,7.774
s7890,311,Public,0.21,0.845,0,-0.517,p5688,No,Male,-0.488,4.439
s7890,311,Public,0.21,0.845,0,-0.517,p5689,Yes,Male,-0.868,9.35
s7890,311,Public,0.21,0.845,0,-0.517,p5690,Yes,Male,-0.358,-0.398
s7890,311,Public,0.21,0.845,0,-0.517,p5691,No,Male,0.112,20.468
s7890,311,Public,0.21,0.845,0,-0.517,p5692,No,Female,-1.038,10.16
s7890,311,Public,0.21,0.845,0,-0.517,p5693,No,Female,-0.738,8.787
s7890,311,Public,0.21,0.845,0,-0.517,p5694,No,Female,-0.388,8.954
s7890,311,Public,0.21,0.845,0,-0.517,p5695,No,Female,-1.388,2.434
s7890,311,Public,0.21,0.845,0,-0.517,p5696,No,Female,-0.118,3.295
s7890,311,Public,0.21,0.845,0,-0.517,p5697,No,Male,-0.368,6.893
s7890,311,Public,0.21,0.845,0,-0.517,p5698,No,Male,-1.598,3.414
s7890,311,Public,0.21,0.845,0,-0.517,p5699,No,Male,-1.148,9.28
s7890,311,Public,0.21,0.845,0,-0.517,p5700,No,Male,-0.168,8.322
s7890,311,Public,0.21,0.845,0,-0.517,p5701,Yes,Male,-0.318,6.22
s7890,311,Public,0.21,0.845,0,-0.517,p5702,No,Female,0.832,12.037
s7890,311,Public,0.21,0.845,0,-0.517,p5703,No,Male,-0.988,20.648
s7890,311,Public,0.21,0.845,0,-0.517,p5704,Yes,Male,0.802,3.744
s7890,311,Public,0.21,0.845,0,-0.517,p5705,Yes,Male,-0.048,-2.362
s7890,311,Public,0.21,0.845,0,-0.517,p5706,No,Female,0.082,0.709
s7919,1451,Public,0.5,-0.402,0,0.464,p5707,No,Male,0.852,2.809
s7919,1451,Public,0.5,-0.402,0,0.464,p5708,No,Female,1.022,7.788
s7919,1451,Public,0.5,-0.402,0,0.464,p5709,No,Male,0.172,23.906
s7919,1451,Public,0.5,-0.402,0,0.464,p5710,No,Female,0.552,13.8
s7919,1451,Public,0.5,-0.402,0,0.464,p5711,No,Male,0.702,18.171
s7919,1451,Public,0.5,-0.402,0,0.464,p5712,No,Male,-0.008,10.083
s7919,1451,Public,0.5,-0.402,0,0.464,p5713,Yes,Female,0.762,9.891
s7919,1451,Public,0.5,-0.402,0,0.464,p5714,No,Male,1.172,17.775
s7919,1451,Public,0.5,-0.402,0,0.464,p5715,No,Male,0.952,22.519
s7919,1451,Public,0.5,-0.402,0,0.464,p5716,No,Female,-0.068,23.007
s7919,1451,Public,0.5,-0.402,0,0.464,p5717,No,Male,0.762,7.195
s7919,1451,Public,0.5,-0.402,0,0.464,p5718,No,Male,0.612,13.475
s7919,1451,Public,0.5,-0.402,0,0.464,p5719,No,Female,0.392,6.582
s7919,1451,Public,0.5,-0.402,0,0.464,p5720,No,Male,-0.118,23.623
s7919,1451,Public,0.5,-0.402,0,0.464,p5721,No,Male,-0.118,4.675
s7919,1451,Public,0.5,-0.402,0,0.464,p5722,No,Male,-0.038,13.184
s7919,1451,Public,0.5,-0.402,0,0.464,p5723,No,Male,0.062,19.14
s7919,1451,Public,0.5,-0.402,0,0.464,p5724,No,Female,0.862,20.245
s7919,1451,Public,0.5,-0.402,0,0.464,p5725,No,Female,0.132,0.767
s7919,1451,Public,0.5,-0.402,0,0.464,p5726,No,Female,0.652,14.991
s7919,1451,Public,0.5,-0.402,0,0.464,p5727,No,Male,0.412,18.484
s7919,1451,Public,0.5,-0.402,0,0.464,p5728,No,Female,0.412,13.23
s7919,1451,Public,0.5,-0.402,0,0.464,p5729,No,Female,0.962,18.608
s7919,1451,Public,0.5,-0.402,0,0.464,p5730,No,Female,0.622,23.578
s7919,1451,Public,0.5,-0.402,0,0.464,p5731,No,Male,-1.578,3.367
s7919,1451,Public,0.5,-0.402,0,0.464,p5732,No,Male,0.302,10.437
s7919,1451,Public,0.5,-0.402,0,0.464,p5733,No,Female,0.062,9.76
s7919,1451,Public,0.5,-0.402,0,0.464,p5734,No,Female,-0.408,10.889
s7919,1451,Public,0.5,-0.402,0,0.464,p5735,No,Male,1.012,21.741
s7919,1451,Public,0.5,-0.402,0,0.464,p5736,No,Male,0.752,21.695
s7919,1451,Public,0.5,-0.402,0,0.464,p5737,No,Female,0.802,23.323
s7919,1451,Public,0.5,-0.402,0,0.464,p5738,No,Female,0.762,19.043
s7919,1451,Public,0.5,-0.402,0,0.464,p5739,No,Male,0.762,18.921
s7919,1451,Public,0.5,-0.402,0,0.464,p5740,No,Female,0.282,8
s7919,1451,Public,0.5,-0.402,0,0.464,p5741,No,Male,0.862,21.539
s7919,1451,Public,0.5,-0.402,0,0.464,p5742,No,Male,0.342,21.152
s7919,1451,Public,0.5,-0.402,0,0.464,p5743,No,Male,1.262,12.056
s8009,716,Catholic,0.68,-0.933,0,0.522,p5744,Yes,Male,-0.148,5.6
s8009,716,Catholic,0.68,-0.933,0,0.522,p5745,Yes,Male,0.072,19.843
s8009,716,Catholic,0.68,-0.933,0,0.522,p5746,Yes,Male,0.332,5.359
s8009,716,Catholic,0.68,-0.933,0,0.522,p5747,No,Male,0.612,18.394
s8009,716,Catholic,0.68,-0.933,0,0.522,p5748,No,Male,0.882,17.807
s8009,716,Catholic,0.68,-0.933,0,0.522,p5749,No,Male,0.882,14.278
s8009,716,Catholic,0.68,-0.933,0,0.522,p5750,No,Male,0.922,12.072
s8009,716,Catholic,0.68,-0.933,0,0.522,p5751,No,Male,-0.798,3.5
s8009,716,Catholic,0.68,-0.933,0,0.522,p5752,No,Male,0.892,17.958
s8009,716,Catholic,0.68,-0.933,0,0.522,p5753,Yes,Male,1.252,22.772
s8009,716,Catholic,0.68,-0.933,0,0.522,p5754,No,Male,-0.588,12.224
s8009,716,Catholic,0.68,-0.933,0,0.522,p5755,No,Male,0.912,15.402
s8009,716,Catholic,0.68,-0.933,0,0.522,p5756,No,Male,0.902,13.255
s8009,716,Catholic,0.68,-0.933,0,0.522,p5757,No,Male,0.932,14.514
s8009,716,Catholic,0.68,-0.933,0,0.522,p5758,Yes,Male,1.072,16.396
s8009,716,Catholic,0.68,-0.933,0,0.522,p5759,No,Male,0.412,19.565
s8009,716,Catholic,0.68,-0.933,0,0.522,p5760,No,Male,1.422,22.208
s8009,716,Catholic,0.68,-0.933,0,0.522,p5761,Yes,Male,1.192,9.52
s8009,716,Catholic,0.68,-0.933,0,0.522,p5762,No,Male,0.482,17.953
s8009,716,Catholic,0.68,-0.933,0,0.522,p5763,Yes,Male,1.102,6.149
s8009,716,Catholic,0.68,-0.933,0,0.522,p5764,No,Male,0.972,22.365
s8009,716,Catholic,0.68,-0.933,0,0.522,p5765,No,Male,0.282,11.063
s8009,716,Catholic,0.68,-0.933,0,0.522,p5766,Yes,Male,0.672,17.724
s8009,716,Catholic,0.68,-0.933,0,0.522,p5767,No,Male,1.072,15.422
